唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
dyjydxxb201501030,1,"ISTIC,PKU",糖尿病患者脑钠肽前体水平与心率变异性的相关性,10.3969/j.issn.1673-4254.2015.01.30,林茴[1];陈小欢[2];吴志华[2];张东辉[3];陈晓燕[4];,"[1]深圳市第四人民医院 功能科;[2]深圳市第四人民医院 内分泌科;[3]深圳市第四人民医院 心内科;[4]深圳市第四人民医院 检验科,广东 深圳,518000;",南方医科大学学报,糖尿病;心率变异性;脑钠肽前体;心脏自主神经病变;,,2015,,1
cqyx201509014,0,"ISTIC,PKU",SPR技术检测血小板抗体及其临床应用的研究,10.3969/j.issn.1671-8348.2015.09.014,伍昌林[1];周雪敏[2];何建安[3];顾大勇[3];朱奕[1];邵超鹏[1];,[1]广东省深圳市第二人民医院输血科 518035;[2]广东省深圳市福田区慢病防治院 518048;[3]广东省深圳市检验检疫局保健中心 518045;,重庆医学,血小板抗体;筛查;血小板配型;SPR技术;,R554.6,2015,,9
xdhl201514041,1,"ISTIC,PKU",3 M加压固定带在CVC导管固定中的应用,10.3760/cma.j.issn.1674-2907.2015.14.035,赵洁[1];周敏[2];郭佳华[1];方向红[3];李淑娟[4];杨衬[5];,"[1]518033,深圳市福田区人民医院外科二区;[2]518033,深圳市福田区人民医院康复科;[3]518033,深圳市福田区人民医院颅脑外科;[4]518033,深圳市福田区人民医院神经内科;[5]518033,深圳市福田区人民医院护理部;",中华现代护理杂志,加压固定带;CVC导管;固定;,,2015,,14
hlxzz201401022,8,"ISTIC,PKU",基于Kano模式的儿科住院患者护理服务需求属性分析,10.3870/hlxzz.2014.01.052,苏颖[1];李素芳[2];郑群[3];秦尚够[4];李绍焕[1];,"[1]深圳市儿童医院小儿泌尿科 广东深圳,518026;[2]深圳市儿童医院护理部 广东深圳,518026;[3]深圳市儿童医院手术室 广东深圳,518026;[4]深圳市儿童医院小儿骨科 广东深圳,518026;",护理学杂志,儿科;住院患者;Kano模式;护理服务需求;必备属性;期望属性;魅力属性;质量属性;,R473.72  C931.2,2014,29,1
zhyxycx201403002,2,"ISTIC,PKU",瓜氨酸血症患儿ASS1、ASL和SLC25A13基因的突变分析,10.3760/cma.j.issn.1003-9406.2014.03.002,温鹏强[1];陈占玲[2];王国兵[1];刘晓红[3];陈黎[4];陈淑丽[4];万力生[5];崔冬[1];赏月[3];,"[1]518026,广东省深圳市儿童医院儿科研究所;[2]东莞市人民医院内分泌科;[3]518026,广东省深圳市儿童医院新生儿科;[4]518026,广东省深圳市儿童医院神经内科;[5]518026,广东省深圳市儿童医院中医科;",中华医学遗传学杂志,瓜氨酸血症;精氨酸琥珀酸合成酶缺乏症;精氨酰琥珀酸尿症;ASS1基因;ASL基因;SLC25A13基因;成年型瓜氨酸血症Ⅱ型;遗传代谢病;,,2014,31,3
zhek201510013,0,"ISTIC,PKU",21-三体综合征相关肺间质疾病一例,10.3760/cma.j.issn.0578-1310.2015.10.013,陈杰华[1];马红玲[1];郑跃杰[1];曹娟[2];曾洪武[3];张青[4];,"[1]518026,深圳市儿童医院呼吸科;[2]518026,深圳市儿童医院病理科;[3]518026,深圳市儿童医院放射科;[4]518026,深圳市儿童医院胸外科;",中华儿科杂志,"唐氏综合征;肺疾病,间质性;病理学;儿童;",,2015,53,10
zgcthmrizz201505019,9,"ISTIC,PKU",64层螺旋CT冠脉动脉支架成像与冠脉造影诊断再狭窄的价值分析,10.3969/j.issn.1672-5131.2015.05.019,曾苗雨[1];易旦冰[2];陈晓亮[1];梁韬[1];丁建林[1];,[1]深圳市福田区人民医院放射科 广东 深圳 518033;[2]深圳市福田区人民医院手术室 广东 深圳 518033;,中国CT和MRI杂志,螺旋CT;冠脉动脉成像;冠状;动脉造影;诊断价值;,R322.1+21,2015,,5
zhyxycx201501008,0,"ISTIC,PKU",丙酸血症患儿PCCA和PCCB基因突变分析,10.3760/cma.j.issn.1003-9406.2015.01.006,陈占玲[1];温鹏强[2];王国兵[2];胡宇慧[3];刘晓红[4];陈黎[3];陈淑丽[3];万力生[5];崔冬[2];,"[1]523018,广东省东莞市人民医院内分泌科;[2]广东省深圳市儿童医院儿科研究所;[3]广东省深圳市儿童医院神经内科;[4]广东省深圳市儿童医院新生儿科;[5]广东省深圳市儿童医院中医科;",中华医学遗传学杂志,丙酸血症;丙酰CoA酶羧化酶;PCCA基因;PCCB基因;遗传代谢病;,,2015,32,1
xejjyx201611010,0,"ISTIC,PKU",原发性肉碱缺乏症与猝死两家系分析,10.3760/cma.j.issn.1673-4912.2016.11.010,崔冬[1];沈丹[2];胡宇慧[3];唐根[1];江贤萍[4];温鹏强[1];廖建湘[3];何颜霞[5];马东礼[1];周家秀[6];陈淑丽[3];,[1]518038深圳市儿童医院儿科研究所遗传代谢病研究室;[2]518038深圳市儿童医院检验科;[3]518038深圳市儿童医院遗传代谢科;[4]518038深圳市儿童医院病理科;[5]518038深圳市儿童医院重症医学科;[6]518038深圳市儿童医院心理科;,中国小儿急救医学,原发性肉碱缺乏症;心肌病;猝死;基因;,,2016,23,11
syqkyx201410018,0,"ISTIC,PKU",老年颅脑损伤后并发低钠血症的治疗体会,,练晓文;陈建良;游恒星;侯春艳;,,中华全科医学,老年颅脑损伤;低钠血症;诊断;治疗;,R651.15  R591.1,2014,12,10
tlsjyyj201403007,21,"ISTIC,PKU",循证护理在机械通气患者吸痰护理中的应用,10.3969/j.issn.1672-9676.2014.03.007,汪晓娟;,,护理实践与研究,机械通气;吸痰;循证护理;策略;,,2014,11,3
zhyxycx201405007,0,"ISTIC,PKU",鸟氨酸氨甲酰基转移酶缺乏症患儿OTC基因突变分析,10.3760/cma.j.issn.1003-9406.2014.05.005,陈占玲[1];温鹏强[2];王国兵[2];刘晓红[3];陈黎[4];陈淑丽[4];万力生[5];崔冬[2];赏月[3];,"[1]523059,广东省东莞市人民医院内分泌科;[2]深圳市儿童医院儿科研究所;[3]深圳市儿童医院新生儿科;[4]深圳市儿童医院神经内科;[5]深圳市儿童医院中医科;",中华医学遗传学杂志,鸟氨酸氨甲酰基转移酶;OTC基因;尿素循环障碍;高氨血症;基因突变;遗传代谢病;,,2014,31,5
xsekzz201505005,6,"ISTIC,PKU",新生儿B族溶血链球菌感染血清型与临床表现相关性及药敏分析,10.3969/j.issn.1673-6710.2015.05.005,李丽[1];吴伟元[2];吴本清[3];王少华[4];,"[1]518045 南华大学深圳市福田区妇幼保健院儿科;421800 南华大学附属第一医院新生儿科;[2]518045,深圳市人民医院检验科;[3]518045,深圳市人民医院儿科;[4]518045,南华大学深圳市福田区妇幼保健院儿科;",中国新生儿科杂志,"无乳链球菌;血清分型;抗菌药;婴儿,新生;",,2015,30,5
zgnjzz201611027,0,"ISTIC,PKU",儿童长条状支气管异物逆入消化道1例,10.3969/j.issn.1007-1989.2016.11.027,蔡华波[1];马翔宇[2];叶文宏[3];周少明[1];,"[1]广东省深圳市儿童医院消化内科,广东深圳,518038;[2]广东省深圳市儿童医院耳鼻喉科,广东深圳,518038;[3]广东省深圳市儿童医院放射科,广东深圳,518038;",中国内镜杂志,儿童;支气管异物;消化道异物;,R768.4,2016,22,11
szdxxb201403009,1,"ISTIC,PKU",海滨城市婴儿铅来源的抽样分析,10.3724/SP.J.1249.2014.03273,童永彭[1];郝昕[1];孙慧斌[1];冯晋兴[2];刘晓红[2];陈建敏[3];,"[1]深圳大学物理科学与技术学院,深圳,518060;[2]深圳市儿童医院,深圳,518026;[3]安捷伦科技 中国 有限公司,上海,200080;",深圳大学学报（理工版）,环境毒理学;X射线荧光光谱分析;电感耦合等离子体质谱分析;婴儿毛发;脐血;铅;海洋重金属污染;滨海城市;,R122.1  R994.6,2014,,3
hainanyx201503008,0,"ISTIC,PKU",可溶性髓样细胞触发受体-1在多器官功能障碍综合征早期诊断中的意义,10.3969/j.issn.1003-6350.2015.03.0122,陈月馨[1];李爱东[1];郭琦[2];黄晨达[3];张贵昌[4];,[1]深圳市福田区人民医院康复医学科;[2]深圳市福田区人民医院呼吸科 广东 深圳 518033;[3]深圳市福田区人民医院重症医学科 广东 深圳 518033;[4]深圳市福田区人民医院急诊科 广东 深圳 518033;,海南医学,多器官能障碍综合征;可溶性髓样细胞触发受体-1;早期诊断;,R442.8,2015,,3
lcysyblxzz201401012,3,"ISTIC,PKU",儿童髓母细胞瘤中β-catenin的表达及意义,10.13315/j.cnki.cjcep.2014.01.012,江贤萍[1];徐金永[1];陈乾[2];袁秀丽[3];谭震[2];,"[1]深圳市儿童医院病理科,518026;[2]深圳市儿童医院神经外科,518026;[3]深圳市儿童医院血液肿瘤科,518026;",临床与实验病理学杂志,髓母细胞瘤;儿童;β-catenin;预后;免疫组织化学;,R739.4,2014,30,1
zgddekzz201403003,13,"ISTIC,PKU",根除幽门螺杆菌疗法治疗过敏性紫癜患儿的预后分析,10.7499/j.issn.1008-8830.2014.03.003,蔡华波[1];李永柏[1];赵辉[1];周少明[1];赵晓东[2];,"[1]重庆医科大学深圳市儿童医院消化内科,广东深圳,518026;[2]重庆医科大学附属儿童医院肾脏免疫科,重庆,400014;",中国当代儿科杂志,过敏性紫癜;幽门螺杆菌;根除治疗;预后;儿童;,,2014,16,3
syeklczz201504022,6,"ISTIC,PKU",肠道病毒71型感染致中枢神经系统损害预后的研究进展,10.3760/cma.j.issn.2095-428X.2015.04.022,陈冉冉[1];何颜霞[2];,"[1]519041 广东珠海,遵义医学院珠海校区研究生部;518038 深圳市儿童医院儿科重症监护室;[2]518038,深圳市儿童医院儿科重症监护室;",中华实用儿科临床杂志,肠道病毒71型;中枢神经系统;预后;后遗症;,,2015,30,4
syeklczz201508013,1,"ISTIC,PKU",共患戊二酸血症Ⅰ型的单卵双胞胎临床表型与基因突变分析,10.3760/cma.j.issn.2095-428X.2015.08.013,唐根[1];陈黎[2];温鹏强[1];陈占玲[3];刘晓红[4];陈淑丽[2];崔冬[1];赏月[4];李成荣[1];,"[1]深圳市儿童医院儿科研究所, 广东深圳,518038;[2]深圳市儿童医院神经内科, 广东深圳,518038;[3]东莞市人民医院内分泌科;[4]深圳市儿童医院新生儿科, 广东深圳,518038;",中华实用儿科临床杂志,戊二酸血症Ⅰ型;戊二酰辅酶A脱氢酶;单卵双生;遗传代谢病;复合杂合突变;,,2015,30,8
zhwswxhmyx201504007,1,"ISTIC,PKU",多环芳烃对新生儿调节性 T 细胞的影响,10.3760/cma.j.issn.0254-5101.2015.04.007,周厚福[1];李成荣[2];王小平[3];杨军[4];王国兵[4];夏宇[4];温鹏强[4];,"[1]518026 深圳市儿童医院; 519090 遵义医学院;[2]518026 深圳市儿童医院; 深圳市远东妇儿医院;[3]深圳市远东妇儿医院;[4]518026,深圳市儿童医院;",中华微生物学和免疫学杂志,PAHs;DNA甲基化;STAT3/STAT5转录因子;调节性T细胞;IL-4;,,2015,,4
zhyxycx201601014,0,"ISTIC,PKU",一个2-羟基戊二酸尿症家系L2HGDH基因的突变分析,10.3760/cma.j.issn.1003-9406.2016.01.012,邓玉奎[1];唐根[2];温鹏强[2];王国兵[2];赵彩蕾[3];陈占玲[4];张秀薇[4];刘晓红[5];崔冬[2];,"[1]北京大学深圳医院检验科, 广东省深圳市,518036;[2]518038,深圳市儿童医院儿科研究所;[3]518038,深圳市儿童医院放射科;[4]523059,东莞市人民医院内分泌科;[5]518038,深圳市儿童医院新生儿科;",中华医学遗传学杂志,2-羟基戊二酸尿症;L2HGDH基因;有机酸尿症;,,2016,33,1
xdhl201432047,8,"ISTIC,PKU",妇科肿瘤手术患者下肢深静脉血栓形成原因及预防的研究进展,10.3760/cma.j.issn.1674-2907.2014.32.039,杨衬[1];陈瑞莉[2];邓雪萍[1];,"[1]518033,广东省深圳市第四人民医院护理部;[2]518033,广东省深圳市第四人民医院妇产科;",中华现代护理杂志,综述文献;妇科学;肿瘤;原因;预防;下肢静脉血栓;,,2014,20,32
zhek201402010,2,"ISTIC,PKU",负压性肺水肿四例临床分析,10.3760/cma.j.issn.0578-1310.2014.02.010,陈杰华[1];王姝[2];马红玲[1];王文建[1];付丹[3];黄文献[1];邓继岿[1];唐辉英[1];何颜霞[4];,"[1]518026,深圳市儿童医院呼吸科;[2]深圳市第六人民医院儿科;[3]518026,深圳市儿童医院急诊科;[4]518026,深圳市儿童医院重症监护室;",中华儿科杂志,"负压性肺水肿,梗阻后肺水肿;气道梗阻;气道异物;喉痉挛;喉软化;",,2014,52,2
syeklczz201521021,0,"ISTIC,PKU",RANBP2基因突变导致的家族性急性坏死性脑病一家系报道,10.3760/cma.j.issn.2095-428X.2015.21.020,朱金兰[1];黄铁栓[2];段婧[2];崔冬[3];文家伦[2];廖建湘[2];,"[1]518038,深圳市儿童医院 PICU;[2]518038,深圳市儿童医院 神经内科;[3]518038,深圳市儿童医院 儿科研究所;",中华实用儿科临床杂志,急性坏死性脑病;常染色体显性遗传;RANBP2 基因;儿童;,,2015,,21
zgddekzz201407006,11,"ISTIC,PKU",深度水解蛋白配方乳对早产儿喂养和生长影响的多中心临床对照研究,10.7499/j.issn.1008-8830.2014.07.006,余慕雪[1];庄思齐[1];王丹华[2];周晓玉[3];刘晓红[4];施丽萍[5];岳少杰[6];钱继红[7];孙建华[8];,"[1]中山大学附属第一医院儿科,广东广州510080;[2]中国医学科学院北京协和医学院北京协和医院儿科,北京100730;[3]南京医科大学附属南京儿童医院新生儿科,江苏南京210008;[4]深圳市儿童医院新生儿科,广东深圳518026;[5]浙江大学医学院附属儿童医院新生儿科,浙江杭州 310003;[6]中南大学附属湘雅医院儿科,湖南长沙410008;[7]上海交通大学医学院附属新华医院儿科,上海200092;[8]上海交通大学医学院附属上海儿童医学中心儿科,上海200127;",中国当代儿科杂志,深度水解蛋白配方乳;喂养;生长;早产儿;,,2014,16,7
syyfyx201510020,1,"ISTIC,PKU",社区规范化管理对2型糖尿病的效果评价,10.3969/j.issn.1006-3110.2015.010.020,董时广[1];苏桦[2];欧阳乐宣[3];裴宇慧[3];杨凯娜[1];曾彩云[3];赵云鹏[3];赵蓉[3];,"[1]深圳市福田区慢性病防治院金碧社康中心,广东深圳,518048;[2]深圳市福田人民医院八卦岭社康中心;[3]深圳市福田区慢性病防治院;",实用预防医学,社区规范化管理;2型糖尿病;实施效果;,R589.1,2015,22,10
gwyx-lcsw201413013,0,"ISTIC,PKU",慢性ITP患儿调节性B细胞与效应Th细胞的相关性研究,10.3969/j.issn.1673-4130.2014.13.013,伍昌林[1];周雪敏[2];朱奕[1];党鑫堂[1];张爱根[1];邵超鹏[1];,"[1]深圳市第二人民医院输血科,广东深圳,518035;[2]深圳市福田区慢病防治院,广东深圳,518048;",国际检验医学杂志,"紫癜,血小板减少性,特发性;细胞因子类;酶联免疫吸附测定;",,2014,,13
zgyxcx201412040,7,"ISTIC,PKU",基于QQ平台的社区年青高血压患者管理模式研究,10.3969/j.issn.1674-4985.2014.12.039,张淼[1];刘敬华[2];潘运波[3];,[1]广东省深圳市福田区人民医院福南社康中心 广东 深圳518033;[2]广东省深圳市福田区人民医院福田社康中心;[3]广东省深圳市福田区人民医院;,中国医学创新,QQ平台;社康中心;高血压;年青患者;管理模式;研究;,,2014,,12
xsekzz201505001,3,"ISTIC,PKU",窒息新生儿血清炎症因子及振幅整合脑电图动态监测的临床意义,10.3969/j.issn.1673-6710.2015.05.001,范倩倩[1];王少华[2];杨芹[2];,"[1]518045 南华大学深圳市福田区妇幼保健院儿科;深圳市龙华新区中心医院新生儿科;[2]518045,南华大学深圳市福田区妇幼保健院儿科;",中国新生儿科杂志,新生儿窒息;肿瘤坏死因子α;神经元特异性烯醇化酶;脑功能监测;,,2015,30,5
zhfsbx98201502005,4,"ISTIC,PKU",急性期川崎病患儿CD4+CD25highFOXP3+调节性T细胞亚群改变及意义,10.3760/cma.j.issn.1007-7480.2015.02.005,温鹏强[1];赵俊山[2];齐中香[1];唐根[1];崔冬[1];张民[1];李成荣[3];王国兵[1];,"[1]518038,遵义医学院深圳市儿童医院儿科研究所;[2]遵义医学院珠海校区;[3]深圳市儿童医院风湿免疫专科;",中华风湿病学杂志,"黏膜皮肤淋巴结综合征;T淋巴细胞,调节性;抗原,CD28;FOXP3;可诱导性T细胞共刺激分子;",,2015,19,2
yxysh201503025,1,"ISTIC,PKU",我国慢性病防治机构服务能力建设研究进展,10.13723/j.yxysh.2015.03.023,苏建军[1];冯占春[2];赵蓉[3];,[1]华中科技大学同济医学院医药卫生管理学院，武汉，430020; 深圳市福田区慢性病防治院，深圳，518048;[2]华中科技大学同济医学院医药卫生管理学院，武汉，430020;[3]深圳市福田区慢性病防治院，深圳，518048;,医学与社会,慢性病防治机构;服务能力;,R197.65,2015,,3
zhek201602002,12,"ISTIC,PKU",肺炎支原体感染的若干问题,10.3760/cma.j.issn.0578-1310.2016.02.002,陈志敏[1];赵顺英[2];王颖项[1];陆权[3];郑跃杰[4];刘杨[5];鲁继荣[6];杨德华[1];,"[1]浙江大学医学院附属儿童医院呼吸科,杭州,310003;[2]首都医科大学附属北京儿童医院呼吸二科;[3]上海交通大学附属儿童医院呼吸科;[4]深圳市儿童医院呼吸科;[5]复旦大学附属华山医院抗生素研究所;[6]吉林大学第一医院儿科;",中华儿科杂志,@@;,,2016,54,2
zgfybj201416012,9,"ISTIC,PKU",综合方法矫正乳头凹陷对促进母乳喂养成功影响的研究,10.7620/zgfybj.j.issn.1001-4411.2014.16.12,彭检妹;梁玮伦;陈妙芬;刘华莉;黄爱梅;侯丽群;,,中国妇幼保健,助产士;咨询门诊;乳头凹陷;母乳喂养;产后综合治疗仪;,R172,2014,29,16
hsjxzz201409014,14,"ISTIC,PKU",过渡期护理模式在低体重早产儿中的应用探讨,,吕元红;周雀云;麦瑞琼;,,护士进修杂志,过渡期护理模式;早产儿;护理;,R472  R722.6,2014,,9
syyxzz201424058,10,"ISTIC,PKU",磷酸奥司他韦联合炎琥宁治疗儿童流感病毒感染的疗效,10.3969/j.issn.1006-5725.2014.24.052,陈晓锐[1];彭俊旭[2];安正红[1];,"[1]518000 广东省深圳市，武警边防部队总医院儿科;[2]深圳市福田区人民医院麻醉科, 广东省深圳市,518034;",实用医学杂志,流感病毒;奥司他韦;炎琥宁;儿童;,,2014,,24
gwyx-hlxfc201609041,2,"ISTIC,PKU",知信行管理模式对儿童医院急诊科医护人员手卫生质量的影响,10.3760/cma.j.issn.1673-4351.2016.09.041,肖志田[1];刘芙蓉[2];曾细秋[2];钟春梅[3];付勤[1];,"[1]518024,深圳市儿童医院护理部;[2]518024,深圳市儿童医院急诊科;[3]518024,深圳市儿童医院院感科;",国际护理学杂志,知信行管理;急诊科;医护人员;手卫生;依从性;质量;,,2016,35,9
syeklczz201519020,2,"ISTIC,PKU",肠道病毒71型手足口病合并脑干脑炎患儿的远期随访,10.3760/cma.j.issn.2095-428X.2015.19.017,陈冉冉[1];何颜霞[1];曾洪武[2];曾伟彬[2];陈敏[1];,"[1]遵义医学院深圳市儿童医院儿童重症医学科, 深圳,518038;[2]遵义医学院深圳市儿童医院放射科, 深圳,518038;",中华实用儿科临床杂志,肠道病毒71;手足口病;脑干脑炎;远期随访;,,2015,,19
