唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zgxdyyyy201512153,0,"ISTIC,PKU",糖尿病合并肺结核的初治效果及护理干预应用探析,10.14164/j.cnki.cn11-5581/r.2015.12.153,刘怡[1];邓益帼[1];李燕芬[2];黄玲[3];张丽[4];,"[1]518133,广东省深圳市宝安区慢性病防治院感染管理科;[2]518133,广东省深圳市宝安区慢性病防治院内科门诊;[3]518133,广东省深圳市宝安区慢性病防治院客服中心;[4]518133,广东省深圳市宝安区慢性病防治院功能检查科;",中国现代药物应用,糖尿病合并肺结核;初治效果;护理干预;,,2015,,12
hbyy201513001,0,"ISTIC,PKU",后路经伤椎置钉单椎间椎弓根螺钉复位固定治疗创伤性B型胸腰椎骨折效果观察,10.3969/j.issn.1002-7386.2015.13.001,江俊海[1];何二兴[2];,[1]510120 广州市，广州医科大学附属第一医院骨科; 广东省深圳市大鹏新区南澳人民医院骨科;[2]广东省深圳市大鹏新区南澳人民医院骨科;,河北医药,胸腰椎B型骨折;伤椎置钉;复位;跨伤椎短节段固定;临床效果;,R274.1,2015,,13
ahykdxxb201607013,0,"ISTIC,PKU",长链非编码 RNA SPRY4－IT1对膀胱癌生长的影响,,陈明伟[1];黎健发[2];庄成乐[2];刘宇辰[2];陈志聪[2];何安邦[3];张巧霞[4];黄卫人[1];蔡志明[1];,"[1]安徽医科大学深圳市第二人民医院临床学院泌尿外科，深圳 518035; 深圳市第二人民医院 中心实验室，深圳 518035; 深圳市第二人民医院 泌尿外科，深圳 518035;[2]深圳市第二人民医院 中心实验室，深圳 518035; 深圳市第二人民医院 泌尿外科，深圳 518035;[3]安徽医科大学深圳市第二人民医院临床学院泌尿外科，深圳 518035; 深圳市第二人民医院 泌尿外科，深圳 518035;[4]深圳市第二人民医院 中心实验室,深圳,518035;",安徽医科大学学报,膀胱癌;长链非编码 RNA;SPRY4-IT1;细胞增殖;细胞迁移;细胞凋亡;,R737.14,2016,51,7
qqhryxyxb201517049,1,"ISTIC,PKU",T2DM非合并冠心病患者和T2DM合并冠心病患者体内心肌酶和血脂水平变化分析,,杨飞飞[1];朱宝勤[2];林鸿儒[2];,"[1]518120,深圳市大鹏新区妇幼保健院内科;[2]518120,深圳市大鹏新区妇幼保健院急诊科;",齐齐哈尔医学院学报,2型糖尿病;冠心病;心肌酶;血脂;,,2015,36,17
zhsywk201503030,0,"ISTIC,PKU",1-甲基色氨酸联合外周血单个核细胞对人胶质瘤细胞的免疫杀伤作用,10.3760/cma.j.issn.1001-9030.2015.03.030,赵程程[1];张猛[2];张秋生[2];王传方[3];刘文兰[4];李维平[2];,[1]510182 广州医科大学;深圳市第二人民医院(深圳大学第一附属医院)神经外科;深圳市第二人民医院(深圳大学第一附属医院)神经外科重点实验室;[2]深圳市第二人民医院(深圳大学第一附属医院)神经外科;深圳市第二人民医院(深圳大学第一附属医院)神经外科重点实验室;[3]深圳市第二人民医院(深圳大学第一附属医院)神经外科;深圳市第二人民医院(深圳大学第一附属医院)神经外科重点实验室;汕头大学医学院;[4]深圳市第二人民医院(深圳大学第一附属医院)神经外科重点实验室;深圳市第二人民医院(深圳大学第一附属医院)中心实验室;,中华实验外科杂志,"吲哚胺-2,3-双加氧酶;胶质瘤细胞;外周血单个核细胞;脱噬作用;",,2015,32,3
zgsxzz201507013,0,"ISTIC,PKU",亚甲蓝光化学法灭活对血浆HBV前S2基因降解的研究,10.13303/j.cjbt.issn.1004-549x.2015.07.013,曹鸿霖[1];黎淦平[2];涂传清[3];刘宜仲[1];张爱芬[1];曾凌晓[1];,"[1]深圳市宝安区中心血站,广东深圳,518000;[2]深圳市宝安区中医院;[3]深圳市宝安区人民医院;",中国输血杂志,亚甲蓝光化学法;灭活;HBV前S2蛋白;,R512.6+2  R457.1+4,2015,28,7
zgyxwz-jlxfc201503008,2,"ISTIC,PKU",手法按摩联合拔罐治疗急性乳腺炎的疗效观察,10.3969/j.issn.1674-3768.2015.03.007,刘艳春;张维;叶惠芳;,,中国临床护理,拔罐疗法;按摩;急性乳腺炎;护理;,,2015,,3
jths201409030,2,"ISTIC,PKU",人性化关怀对直肠癌病人护理满意度及生活质量的影响,10.3969/j.issn.1674-4748.2014.09.030,刘紫菱[1];练贵香[2];,"[1]广东省深圳市大鹏新区葵涌人民医院,518119;[2]广东省深圳市大鹏新区葵涌人民医院,518000;",全科护理,人性化关怀;直肠癌;护理满意度;生活质量;,R473.72,2014,12,9
zgjkjy201403016,2,"ISTIC,PKU",深圳女性外来务工者健康促进生活方式现状调查及对策研究,,刘湘[1];彭书彪[2];王永忠[3];,"[1]深圳市宝安区石岩人民医院泰科社康中心,广东深圳,518108;[2]深圳市宝安区石岩人民医院艾美特社康中心,广东深圳,518108;[3]深圳市宝安区石岩人民医院社管科,广东深圳,518108;",中国健康教育,健康促进生活方式;女性;外来务工者;,R193,2014,30,3
xdhl201534015,2,"ISTIC,PKU",血液透析患者心理状态相关因素的分析,10.3760/cma.j.issn.1674-2907.2015.34.011,张弘[1];邬明[1];关瑞云[2];,"[1]518101,广东省深圳市第八人民医院血液净化中心;[2]518101,广东省深圳市第八人民医院中心药房;",中华现代护理杂志,血液透析;社会支持;心理状况;,,2015,,34
bfyx201510126,1,"ISTIC,PKU",血栓通注射液配合西药治疗动脉硬化闭塞症34例临床疗效分析,,李朝梁[1];杨慧[2];,[1]深圳市大鹏新区南澳人民医院急诊内科 深圳 518121;[2]深圳市大鹏新区南澳人民医院护理部 深圳 518121;,北方药学,动脉硬化闭塞症;西药治疗;血栓通注射液;临床疗效;,R543.5,2015,12,10
xdzxyjhzz201407015,51,"ISTIC,PKU",硝苯地平缓释片治疗高血压合并糖尿病疗效观察,10.3969/j.issn.1008-8849.2014.07.015,张学城[1];黄尹亭[2];林慧宁[2];魏晓芳[2];,"[1]广东省深圳市宝安区西乡人民医院,广东深圳,518102;[2]广东省深圳市宝安区人民医院,广东深圳,518000;",现代中西医结合杂志,高血压;糖尿病;硝苯地平缓释片;厄贝沙坦;,R544.1,2014,23,7
yjmzyxyxb201404015,1,"ISTIC,PKU",短期静脉应用胺碘酮急诊治疗高龄快速性心律失常的效果研究,10.3969/j.issn.1001-5817.2014.04.013,屠宝坤[1];陈志红[2];韩碧园[1];,"[1]广东省深圳市大鹏新区南澳人民医院急诊科,广东 深圳,518121;[2]广东省深圳市大鹏新区南澳人民医院门诊部,广东 深圳,518121;",右江民族医学院学报,心动过速;急诊;静脉注射;高龄;胺碘酮;,R541.7,2014,36,4
xdhl201616014,0,"ISTIC,PKU",护理门诊干预在脑卒中高危患者中的应用效果,10.3760/cma.j.issn.1674-2907.2016.16.013,谢小华[1];张小明[2];谢妮[3];刘琼玲[2];朱晨茜[4];李维平[5];赵永胜[6];谭薇[7];程文蕾[8];何向阳[9];,"[1]518000,深圳大学第一附属医院 深圳市第二人民医院护理部;[2]广东医学院护理学院, 东莞,523000;[3]518000,深圳大学第一附属医院 深圳市第二人民医院科教科;[4]518000,深圳大学第一附属医院 深圳市第二人民医院大内科;[5]518000,深圳大学第一附属医院 深圳市第二人民医院神经外科;[6]518000,深圳大学第一附属医院 深圳市第二人民医院医务科;[7]518000,深圳大学第一附属医院 深圳市第二人民医院急诊科;[8]518000,深圳大学第一附属医院 深圳市第二人民医院神经内科;[9]518000,深圳大学第一附属医院 深圳市第二人民医院社区服务中心;",中华现代护理杂志,脑卒中;高危;护理门诊;干预;效果评价;,,2016,22,16
zgzyyx201502021,4,"ISTIC,PKU",《职业性手臂振动病的诊断》标准修订说明,10.11763/j.issn.2095-2619.2015.02.021,陈嘉斌[1];陈青松[1];王建新[2];史懋功[3];孙道远[4];战波[3];肖斌[1];宋莉[5];郎丽[1];江志荣[6];江嘉欣[1];张群芳[6];,"[1]广东省职业病防治院，广东省职业病防治重点实验室，广东广州510300;[2]北京市预防医学研究中心,北京,100013;[3]烟台市职业病防治院,山东烟台,264000;[4]上海市肺科医院，上海市职业病防治院，上海200433;[5]黑龙江省第二医院,黑龙江哈尔滨,150010;[6]深圳市宝安区西乡卫生监督所,深圳,518102;",中国职业医学,职业性手臂振动病;手传振动;标准修订;诊断标准;,R135.4,2015,,2
sxyyzz201520029,1,"ISTIC,PKU",多囊卵巢综合征患者血清瘦素水平与性激素间的相关性研究,,余高冰[1];林少玲[2];,"[1]518102,深圳市宝安区中心医院检验科;[2]518102,深圳市宝安区中心医院社区健康服务管理中心;",山西医药杂志,,,2015,44,20
zhsywk201409017,0,"ISTIC,PKU",基质金属蛋白酶对大鼠脑动脉瘤形成的影响,10.3760/cma.j.issn.1001-9030.2014.09.017,左右[1];袁先厚[2];李雪松[3];杜娟[4];赵庆锁[4];朱平安[4];,"[1]深圳市第七人民医院神经外科,518081;[2]430071,武汉大学中南医院神经外科;[3]惠州市中心人民医院神经外科;[4]深圳市第七人民医院神经外科;",中华实验外科杂志,脑动脉瘤;基质金属蛋白酶;高血压;,,2014,31,9
zgyxyxxzz201408012,2,"ISTIC,PKU",成人H5N1亚型禽流感重症肺炎影像评价及远期随访,10.3969/j.issn.1005-5185.2014.08.012,朱文科[1];陆普选[1];周伯平[2];罗帝林[3];颜德敏[4];葛阳[5];,[1]深圳市第三人民医院放射科 广东深圳518112;[2]深圳市第三人民医院感染科 广东深圳518112;[3]深圳市宝安区沙井医院 广东深圳518104;[4]南平市建瓯市立医院 福建南平353100;[5]阜阳市第二人民医院 安徽阜阳236015;,中国医学影像学杂志,"流感病毒A型,H5N1亚型;肺炎;放射摄影术;体层摄影术,X线计算机;随访研究;成年人;",R511.7  R563.1  R445,2014,22,8
zgqkyx201415021,1,"ISTIC,PKU",职业相关因素对深圳市女性外来务工者健康的影响调查研究,10.3969/j.issn.1007-9572.2014.15.019,刘湘[1];颜斌[2];彭书彪[3];,"[1]518108,广东省深圳市宝安区石岩人民医院泰科社康中心;[2]南华大学附属第一医院内分泌科;[3]广东省深圳市宝安区石岩人民医院艾美特社康中心;",中国全科医学,女(雌)性;健康调查;外来务工者;,R194.3,2014,,15
hainanyx201501053,2,"ISTIC,PKU",拓展优质护理服务对精索静脉曲张不育患者治疗效能感与情绪状态的影响,10.3969/j.issn.1003-6350.2015.01.0053,张文娣[1];黄丽兴[2];苏小聪[3];蓝惠珍[4];黄月燕[4];兰馨[4];,[1]深圳市宝安区人民医院抽血换药室 广东 深圳 518101;[2]深圳市宝安区人民医院泌尿外科 广东 深圳 518101;[3]深圳市宝安区人民医院血液透析科 广东 深圳 518101;[4]深圳市宝安区人民医院口腔科 广东 深圳 518101;,海南医学,拓展优质护理服务;精索静脉曲张不育;治疗效能感;情绪状态;,R473.6,2015,,1
zglcjpxzz201504025,0,"ISTIC,PKU",3D-FIESTA及MRVE成像技术对Ⅸ、Ⅹ脑神经与神经源性高血压的病因初探,10.13418/j.issn.1001-165x.2015.04.023,徐建民[1];黄泽第[2];黄振林[1];甄云[1];,"[1]深圳市宝安区中心医院神经外科,深圳,518102;[2]深圳市宝安区中心医院放射科,深圳,518102;",中国临床解剖学杂志,神经源性高血压;3D-FIESTA;MRVE;脑神经;延髓;,R445.2,2015,,4
zhsywk201605046,0,"ISTIC,PKU",血红素氧合酶-1/一氧化碳系统对铁过载肝癌组织中Kupffer细胞的调控机制,10.3760/cma.j.issn.1001-9030.2016.05.046,邓小荣[1];余俐敏[2];刘朝霞[3];李强[4];肖群[5];姚少华[1];谢有志[1];刘立[1];喻军[1];,"[1]518052,深圳市第六人民医院胃肠外科;[2]江西省鹰潭市人民医院普外科, 鹰潭,335000;[3]518052,深圳市第六人民医院妇科;[4]山东省滕州市中心人民医院普外科, 滕州,277500;[5]湖南中医药高等专科学校附属第一医院肝胆外科, 株洲,412000;",中华实验外科杂志,"癌,肝细胞;Kupffer细胞;铁过载;流式细胞术;",,2016,33,5
zgnjzz201604018,0,"ISTIC,PKU",双人观察对肠镜息肉检出率影响的前瞻性研究,10.3969/j.issn.1007-1989.2016.04.018,邰艳红[1];程春生[1];孙廷基[2];张岖[1];张厚德[3];,"[1]广东省深圳市第六人民医院电子内镜室,广东深圳,518052;[2]广东省深圳市龙岗中心医院消化内科,广东深圳,518000;[3]广东省深圳市第六人民医院消化内科,广东深圳,518052;",中国内镜杂志,结肠镜检查;息肉检出率;医护双人观察;,R656.9,2016,22,4
hsjxzz201419035,42,"ISTIC,PKU",集束化护理管理在老年患者压疮护理中的应用,,彭雅君;林博晓;何丽娟;钟秀霞;,,护士进修杂志,集束化护理管理;老年;压疮;,R472.9,2014,,19
ahykdxxb201508012,6,"ISTIC,PKU",长链非编码 RNA HOTAIR 对肾癌细胞增殖和凋亡的影响,,夏明[1];黄卫人[2];蔡志明[1];,"[1]安徽医科大学附属深圳市第二人民医院临床学院，深圳 518035; 深圳市第二人民医院泌尿生殖系统肿瘤研究重点实验室和医学重编程技术重点实验室，深圳 518035;[2]深圳市第二人民医院泌尿生殖系统肿瘤研究重点实验室和医学重编程技术重点实验室,深圳,518035;",安徽医科大学学报,肾癌;长链非编码 RNA;HOTAIR;细胞增殖;细胞凋亡;,R737.11,2015,,8
hlxzz201410029,7,"ISTIC,PKU",培训者培训模式培养临床护理单元老年专科护士的实践,10.3870/hlxzz.2014.10.072,周云辉[1];周晓艳[2];文安笑[2];,"[1]深圳市宝安区松岗人民医院门诊部 广东深圳,518105;[2]深圳市宝安区松岗人民医院护理部 广东深圳,518105;",护理学杂志,临床护士;老年专科护士;老年护理;培训者培训;,R47  C931.3,2014,29,10
szdxxb201403007,2,"ISTIC,PKU",PEEK-HA生物复合材料对MG-63细胞的作用,10.3724/SP.J.1249.2014.03258,倪卓[1];王应[2];王双[1];刘士德[2];张建华[2];刘学[3];任英华[3];,"[1]深圳大学化学与化工学院,深圳,518060;[2]深圳大学生命科学学院,深圳,518060;[3]深圳市第六人民医院,深圳,518067;",深圳大学学报（理工版）,生物材料学;复合材料;骨替代材料;聚醚醚酮-磺化聚醚醚酮-羟基磷灰石复合材料;成骨MG-63细胞;黏附率;细胞增殖;细胞凋亡;,TB332  R318.08,2014,,3
gwyx-shyx201402010,0,"ISTIC,PKU",深圳市宝安区劳务工抑郁症相关精神卫生知识调查,10.3969/j.issn.1673-5625.2014.02.010,邓秀良[1];唐建军[2];张泉水[2];侯粤虎[2];苏海云[2];王曼[2];,[1]中南大学公共卫生学院，湖南 长沙，410078; 深圳市宝安区慢性病防治 院，广东深 圳，518126;[2]深圳市宝安区慢性病防治 院，广东深 圳，518126;,中国社会医学杂志,劳务工;精神卫生知识;抑郁症;,R395.6,2014,,2
nhdxxb-yxb201503009,0,,脐血TNF-α及IL-6的变化在诊断无窒息胎儿窘迫新生儿脑损伤中的价值,10.15972/j.cnki.43鄄1509/r.2015.03.009,程丽琴[1];田春芳[2];古晓珊[2];,"[1]汕头大学医学院妇产科,广东 汕头 515041;深圳市第七人民医院妇产科;[2]深圳市第七人民医院妇产科;",中南医学科学杂志,胎儿窘迫;脑损伤;核磁共振(MRI);白介素6(IL-6);肿瘤坏死因子-α;,R764.21,2015,43,3
zgddekzz201401008,15,"ISTIC,PKU",早产儿脑损伤早期干预模式与临床路径研究,10.7499/j.issn.1008-8830.2014.01.008,陈光福;张蕴芳;陈美清;王晓丽;龙琦;孔琦;毛恒;,,中国当代儿科杂志,早期干预;脑损伤;神经发育;临床路径;早产儿;,,2014,16,1
xdhl201420040,5,"ISTIC,PKU",应用护嘱指引提高 ICU 护理质量的效果评价,10.3760/j.issn.1674-2907.2014.20.040,杨梅[1];莫海燕[2];宋意[1];李明曲[1];阮海英[1];阳世伟[3];,"[1]518035,广东省深圳市第二人民医院重症急救医学部中心 ICU;[2]518035,广东省深圳市第二人民医院妇产科;[3]518035,广东省深圳市第二人民医院护理部;",中华现代护理杂志,重症监护病房( ICU);护理质量审核;护嘱指引;,,2014,20,20
zgyxwz-jlxfc201603035,0,"ISTIC,PKU",手术室护士职业防护现状及影响因素,10.3969/j.issn.1674-3768.2016.03.031,张红莉;何春红;,,中国临床护理,手术室;护士;职业防护;,,2016,8,3
syyfyx201610039,0,"ISTIC,PKU",2015年深圳宝安区流动人口艾滋病知识知晓情况及影响因素分析,10.3969/j.issn.1006-3110.2016.10.039,方芳[1];孙群露[2];詹志强[2];邢福溪[3];饶展宏[2];林爱华[1];,"[1]中山大学公共卫生学院,广东广州,510080;[2]深圳市宝安区疾病预防控制中心;[3]深圳市宝安区西乡卫生监督所;",实用预防医学,艾滋病;流动人口;知晓率;影响因素;,R512.91,2016,23,10
zggygjwk201606009,0,"ISTIC,PKU",关节镜下前交叉韧带单束和双束个体化解剖重建临床疗效对比研究,10.3969/j.issn.2095-9958.2016.06-09,陈康[1];朱伟民[2];陆伟[3];欧阳侃[2];彭亮权[2];柳海峰[2];李皓[2];冯文哲[2];李瑛[2];崔家鸣[4];王大平[5];,"[1]深圳大学第一附属医院深圳市第二人民医院运动医学科,广东深圳,518000;[2]深圳大学第一附属医院深圳市第二人民医院运动医学科,广东深圳518000;深圳市组织工程重点实验室,广东深圳518000;[3]深圳大学第一附属医院深圳市第二人民医院运动医学科,广东深圳518000;深圳市运动医学技术工程研究中心,广东深圳518000;[4]深圳市组织工程重点实验室,广东深圳518000;深圳市运动医学技术工程研究中心,广东深圳518000;[5]深圳市组织工程重点实验室,广东深圳,518000;",中华骨与关节外科杂志,关节镜;前交叉韧带;个体化;解剖重建;临床疗效;,,2016,9,6
yycyzx201430008,4,"ISTIC,PKU",吸烟与颈动脉斑块形成及其性质的相关性研究,,张洁琼[1];任力杰[1];韩漫夫[2];周艳霞[2];李维平[3];,"[1]安徽医科大学深圳二院临床学院,广东深圳518035;深圳市第二人民医院神经内科,广东深圳518035;[2]深圳市第二人民医院神经内科,广东深圳,518035;[3]深圳市第二人民医院神经外科,广东深圳,518035;",中国医药导报,吸烟;颈动脉斑块;危险因素;中老年男性;,R543.4,2014,11,30
syyfyx201406006,4,"ISTIC,PKU",2004-2013年深圳中小企业工作场所三氯乙烯动态监测分析,10.3969/j.issn.1006-3110.2014.06.006,黄微微;江志荣;陈小波;林妹芳;朱岸平;,,实用预防医学,三氯乙烯;职业危害;动态监测;中小企业;基本职业卫生服务(BOHS);,R135,2014,21,6
