唯一标志,被引用次数,期刊等级,题名,doi,作者,作者单位,期刊,关键字,分类号,年,卷,期
zhldwszyb201506017,0,"ISTIC,PKU",工频电场检测文献数据分析和检测建议,10.3760/cma.j.issn.1001-9391.2015.06.017,张素丽[1];郭泽华[2];余新天[1];丁燕[3];朱志良[4];,"[1]518104,深圳市宝安区沙井预防保健所;[2]北京大学公共卫生学院;[3]江苏泰洁检测技术有限公司;[4]深圳市宝安区疾病预防控制中心;",中华劳动卫生职业病杂志,"工频电场;数据说明,统计;接触限值;",,2015,33,6
xdzxyjhzz201616021,2,"ISTIC,PKU",喘可治注射液雾化吸入联合布地奈德混悬液雾化吸入治疗支气管哮喘慢性持续期疗效观察,10.3969/j.issn.1008-8849.2016.16.021,谢建平[1];姚春苑[2];,"[1]广东省深圳龙岗中心医院,广东深圳,518116;[2]广东省深圳市龙岗区妇幼保健院,广东深圳,518116;",现代中西医结合杂志,喘可治注射液;布地奈德;支气管哮喘;慢性持续期;肺功能;,R562.25,2016,25,16
lnpfxbkzz201401004,1,"ISTIC,PKU",宫颈人乳头瘤病毒感染状况及其基因型分布,10.3969/j.issn.1674-8468.2014.01.003,张杏平[1];肖克林[2];,"[1]深圳市宝安区妇幼保健院皮肤科,广东 深圳,518133;[2]深圳市宝安区妇幼保健院检验科,广东 深圳,518133;",皮肤性病诊疗学杂志,人乳头瘤病毒;基因分型;亚型分布;,R737.33,2014,,1
xdfckjz201404013,0,"ISTIC,PKU",中性粒细胞白明胶酶转运蛋白与子痫前期关系的探讨,10.13283/j.cnki.xdfckjz.2014.04.013,娄艳芹[1];吴超英[2];任利容[3];,"[1]深圳市宝安区妇幼保健院产科,深圳518101;华中科技大学同济医学院附属协和医院产科,武汉430022;[2]华中科技大学同济医学院附属协和医院产科,武汉430022;[3]深圳市宝安区妇幼保健院产科,深圳518101;",现代妇产科进展,中性粒细胞白明胶酶转运蛋白;子痫前期;24h尿蛋白;肌酐;,R714.24,2014,23,4
zhldwszyb201504030,0,"ISTIC,PKU",德国职业安全卫生管理与服务体系,10.3760/cma.j.issn.1001-9391.2015.04.030,翁少凡[1];王丽华[2];何家禧[1];周伟[1];,[1]深圳市职业病防治院职业危害评价科;[2]深圳市宝安区疾病预防控制中心;,中华劳动卫生职业病杂志,@@;,,2015,33,4
zhldwszyb201504020,0,"ISTIC,PKU",新版《职业健康监护技术规范》技术难点解析,10.3760/cma.j.issn.1001-9391.2015.04.020,朱志良[1];丁燕[2];,"[1]518101,深圳市宝安区疾病预防控制中心;[2]江苏泰洁检测技术有限公司;",中华劳动卫生职业病杂志,@@;,,2015,33,4
hsjxzz201616010,1,"ISTIC,PKU",系统追踪法改善用药错误护理不良事件的效果,10.16821/j.cnki.hsjx.2016.16.010,蓝静;黎彩红;,,护士进修杂志,系统追踪法;用药错误;护理不良事件;护理管理;,R471,2016,31,16
zhldwszyb201407009,1,"ISTIC,PKU",职业性慢性正己烷中毒的经济负担,10.3760/cma.j.issn.1001-9391.2014.07.009,余新天[1];邱星元[1];边寰锋[1];张素丽[1];朱志良[2];吴俊华[3];,"[1]518104,深圳市宝安区沙井预防保健所;[2]深圳市宝安区疾病预防控制中心;[3]深圳市卫生监督局;",中华劳动卫生职业病杂志,正己烷;职业暴露;卫生保健费用;,,2014,32,7
zyzg201406029,12,"ISTIC,PKU",颈椎前路手术治疗颈椎骨折脱位并发脊髓损伤的围手术期护理,,张芳;马戈东;张会凡;,,中医正骨,颈椎;脊柱骨折;脊髓损伤;围手术期护理;,,2014,26,6
jtyy201502024,0,"ISTIC,PKU",合理用药，降伏高血压晨峰,10.3969/j.issn.1671-4954.2015.02.024,王敏;,,家庭医药,,,2015,,2
zgddekzz201405005,10,"ISTIC,PKU",呼吸窘迫综合征极低出生体重儿解脲脲原体感染与支气管肺发育不良的关系,10.7499/j.issn.1008-8830.2014.05.005,陈幽;马丽亚;黄艳;黄上明;肖善秋;卢光进;,,中国当代儿科杂志,解脲脲原体;支气管肺发育不良;极低出生体重儿;,,2014,16,5
zhldwszyb201402016,1,"ISTIC,PKU",三氯乙烯职业危害的预防与控制,10.3760/cma.j.issn.1001-9391.2014.02.016,余新天[1];陈伟武[2];朱志良[3];邱星元[1];边寰锋[1];张素丽[1];,"[1]518104,深圳市宝安区沙井预防保健所;[2]深圳市宝安区卫生监督所;[3]深圳市宝安区疾病预防控制中心;",中华劳动卫生职业病杂志,三氯乙烯;职业危害;预防与控制;,,2014,32,2
hlykf201604017,1,"ISTIC,PKU",儿科患儿跌落风险评估及跌落风险预防记录表在安全防范中的应用体会,10.3969/j.issn.1671-9875.2016.04.017,王海兰;韩颖;陈敏香;,,护理与康复,儿科;患儿;跌落;评估;记录表;预防措施;,R473.72,2016,15,4
zgkfyxzz201508022,0,"ISTIC,PKU",点按、针刺及水针注射对治疗筋膜痛的疗效机制,10.3969/j.issn.1001-1242.2015.08.022,高彦平;王国林;李全修;吕海波;刘欣;董树平;,,中国康复医学杂志,@@;,,2015,30,8
syyxzz201615057,0,"ISTIC,PKU",结肠次全切除、结肠直肠低位吻合治疗合并出口梗阻的结肠慢传输型便秘,10.3969/j.issn.1006-5725.2016.15.052,谢尚奎[1];彭慧[1];罗俊[1];郑伟琴[2];刘智敏[1];林宏城[1];王晓学[1];苏丹[1];,"[1]中山大学附属第六医院肛肠外科, 广州市,510655;[2]518103,深圳市宝安区福永人民医院肛肠外科;",实用医学杂志,,,,,
zgnjzz201504028,5,"ISTIC,PKU",完全腹膜外疝修补术入路腹腔镜精索静脉高位结扎治疗精索静脉曲张,,赵振伟;易石坚;王兴群;涂文斌;王庐荆;,,中国内镜杂志,腹腔镜;精索静脉曲张;精索静脉高位结扎术;,R697.24,2015,21,4
zhldwszyb201406010,0,"ISTIC,PKU",电镀行业职业病危害的现场干预,10.3760/cma.j.issn.1001-9391.2014.06.010,宾海华[1];张胜[1];朱志良[2];徐新云[3];赵转地[1];涂晓志[1];陈金茹[1];,"[1]518105,深圳市宝安区松岗预防保健所;[2]深圳市宝安区疾病预防控制中心;[3]深圳市疾病预防控制中心;",中华劳动卫生职业病杂志,电镀行业;职业卫生;现场干预;,,2014,32,6
tlsjyyj201506085,2,"ISTIC,PKU",康复训练对老年慢性阻塞性肺疾病患者生活质量的影响,10.3969/j.issn.1672-9676.2015.06.085,姚春华;曾添兰;吴雪玲;李爱花;,,护理实践与研究,康复训练;健康教育;慢性阻塞性肺疾病;生活质量;心理;,,2015,,6
guangdyxyxb201405018,0,"ISTIC,PKU",当归补血汤对小鼠骨髓间充质干细胞增殖的影响及作用机制,10.3969/j.issn.1006-8783.2014.05.018,唐干益;詹晓敏;李敏;胡丰;潘小冰;陈敏仪;廖乐乐;,,广东药学院学报,当归补血汤;骨髓间充质干细胞;增殖;机制;,R285.5,2014,30,5
zwjkwz201418055,0,"ISTIC,PKU",腹腔镜腹膜阴道成形术（罗湖术式）直肠损伤护理,,盖炼炼[1];乐爱文[1];王中海[1];单莉莉[1];卓蓉[1];罗光楠[2];,[1]广东医学院附属深圳南山医院妇科 518052;[2]广东医学院附属深圳罗湖医院妇科 广东深圳 518052;,中外健康文摘,护理;腹腔镜;腹膜阴道成形术(罗湖术式);直肠损伤;,R473.6,2014,,18
yxzs201616029,0,"ISTIC,PKU",微循环检测及其在糖尿病周围神经病变中的应用研究进展,10.3969/j.issn.1006-2084.2016.16.029,胡国涛;莫霏霏;,,医学综述,糖尿病周围神经病变;微循环;微血管;,R587.2,2016,22,16
qlhlzz201505048,2,"ISTIC,PKU",无水式鼻导管吸氧在降低患者肺部感染中的应用,10.3969/j.issn.1006-7256.2015.05.048,周秀红;周瑞媚;张伟珍;黄丽;,,齐鲁护理杂志,无水式鼻导管吸氧;湿化;感染控制;护理;,R473.5,2015,21,5
gygjsszz201603012,7,"ISTIC,PKU",锁定钢板与交锁髓内钉内固定治疗肱骨外科颈骨折的疗效比较,10.7531/j.issn.1672-9935.2016.03.012,于志勇;白龙;叶军;陈科明;刘大洲;林龙波;,,中国骨与关节损伤杂志,肱骨外科颈骨折;锁定钢板;交锁髓内钉;内固定;,R687.3,2016,31,3
yycyzx201410029,12,"ISTIC,PKU",家庭医生签约服务在实施老年高血压患者社区护理管理中的应用,,常永智;王少彬;,,中国医药导报,家庭医生制;社区医院;老年高血压;,R544.1,2014,11,10
zhcs201501014,0,"ISTIC,PKU",创伤后反射性交感神经营养不良的治疗效果和评价,10.3760/cma.j.issn.1001-8050.2015.01.014,高彦平;王国林;,,中华创伤杂志,@@;,,2015,31,1
sypfbxzz201504008,1,"ISTIC,PKU",匹多莫德口服液联合0.025%维A酸乳膏治疗儿童顽固性扁平疣疗效观察及免疫功能检测,10.11786/sypfbxzz.1674-1293.20150408,许向前[1];张弘[1];黎伟珍[1];郭汗香[1];莫令君[1];邓列华[2];,"[1]深圳龙岗中心医院皮肤科, 深圳,518116;[2]暨南大学附属第一医院皮肤科;",实用皮肤病学杂志,扁平疣;儿童;匹多莫德;维A酸;免疫球蛋白;T细胞亚群;,R752.52,2015,,4
hsjxzz201409047,7,"ISTIC,PKU",延续护理模式在不孕症合并宫腔粘连患者宫腔镜术后中的应用,,张丽燕;耿春惠;刘浩;陈爱群;黄永祥;,,护士进修杂志,延续护理模式不孕症;宫腔粘连宫腔镜;,R473.6,2014,,9
zglnxzz201411029,2,"ISTIC,PKU",老年高血压患者肾微循环功能障碍与脉压、血脂及高敏C反应蛋白的关系,10.3969/j.issn.1005-9202.2014.11.029,熊纭辉;黄宜生;洪文彬;,,中国老年学杂志,高血压;肾微循环;脉压;血脂;高敏C反应蛋白;,R5,2014,,11
syfckzz201509026,5,"ISTIC,PKU",炔雌醇环丙孕酮治疗剖宫产术后子宫切口憩室37例疗效观察,,龙娜;李瑾;麦慧芬;孙静;,,实用妇产科杂志,炔雌醇环丙孕酮;子宫切口憩室;剖宫产术;,R719.8,2015,31,9
zgrdyx201403004,0,"ISTIC,PKU",p21Ras对哮喘大鼠气道平滑肌细胞增殖的影响,,李娜[1];邱晨[2];,"[1]深圳龙岗中心医院呼吸内科,广东深圳,518116;[2]深圳市人民医院呼吸内科,广东深圳,518020;",中国热带医学,气道平滑肌细胞;p21Ras;哮喘;细胞周期;,R562.25,2014,14,3
qlhlzz201603049,0,"ISTIC,PKU",分级分区管理模式对急诊冠状动脉患者的影响,10.3969/j.issn.1006-7256.2016.03.049,温映霞;温映红;付芳;,,齐鲁护理杂志,分级分区管理模式;急诊冠状动脉;护理质量;满意度;,R473.5,2016,22,3
zhwcyxzz201602005,4,"ISTIC,PKU",剖宫产术后阴道分娩成功的影响因素,10.3760/cma.j.issn.1007-9408.2016.02.005,罗漫灵[1];陈旭菲[2];于燕[3];钟梅[1];汪丽萍[1];黎静[1];行李琳[1];李佳[1];殷为[1];,"[1]南方医科大学南方医院妇产科, 广州,510515;[2]510515 广州,南方医科大学南方医院妇产科;523321 广东省东莞市石龙镇人民医院妇产科;[3]510515 广州,南方医科大学南方医院妇产科;518100 广东省深圳市宝安区妇幼保健院妇产科;",中华围产医学杂志,"剖宫产后阴道分娩;接生,产科;预后;",,2016,19,2
sxykdxxb201503006,1,"ISTIC,PKU",去乙酰化酶6在胃癌中的表达,10.13753/j.issn.1007-6611.2015.03.006,余长寿;丁瑜;曾锻;杨兵;,,山西医科大学学报,胃癌;去乙酰化酶6;Western blot;实时荧光定量聚合酶链反应;,R735.2,2015,,3
zgmfpfbzz201402035,2,"ISTIC,PKU",综合疗法治疗慢性肛周湿疹疗效观察,,许向前[1];邓列华[2];张弘[1];郭节芳[1];李健清[1];,"[1]深圳龙岗中心医院皮肤科,广东深圳,518116;[2]暨南大学附属第一医院皮肤科,广东广州,516032;",中国麻风皮肤病杂志,,,2014,30,2
bjkqyx201405023,1,"ISTIC,PKU",年轻恒牙牙髓坏死的血管再生治疗,,晋素丽[1];耿发云[2];,"[1]518111深圳,广东省深圳龙岗区平湖人民医院口腔科;[2]广东省深圳龙岗中心医院耳鼻咽喉科医院口腔科;",北京口腔医学,,,2014,,5
zgsyzdx201405014,1,"ISTIC,PKU",原发性青光眼患者血液流变学和血浆中内皮素-1的变化及意义,,李爽;郑慧君;陈君明;严共刚;,,中国实验诊断学,原发性青光眼;血液流变学;内皮素-1;视野;,R775.3,2014,,5
zyzz201519006,1,"ISTIC,PKU",扶阳泄浊化瘀法治疗溃疡性结肠炎探讨,10.13288/j.11-2166/r.2015.19.006,张久强[1];郑伟琴[1];张庆伟[2];苏丹[3];庞凤舜[4];任东林[3];彭慧[3];,"[1]广东省深圳市宝安区福永人民医院,广东省深圳市宝安区福永街道德丰路81号,518103;[2]江苏省张家港市中医医院;[3]中山大学附属第六医院;[4]广东省中医院芳村分院;",中医杂志,溃疡性结肠炎;扶阳泄浊化瘀;本虚标实;,,2015,56,19
jilinyx201514085,7,"ISTIC,PKU",无痛分娩技术的应用效果及其对分娩过程的影响,10.3969/j.issn.1004-0412.2015.14.085,林元恒;伍彩雯;刘静;,,吉林医学,无痛分娩;产科;效果;,,2015,,14
gwyx-bdxfc201402006,7,"ISTIC,PKU",深圳市腹泻患者肠道腺病毒感染的分子流行病学特征,10.3760/cma.j.issn.1673-4092.2014.02.06,张海龙[1];李苑[2];赵德坚[3];刘滕颖子[4];冼慧霞[1];杨洪[1];罗敏[1];姚相杰[1];何雅青[1];,"[1]深圳重大传染病监测重点实验室, 广东深圳 深圳市疾病预防控制中心,518055;[2]深圳市宝安区疾病预防控制中心;[3]南方医科大学公共卫生与热带医学学院;[4]深圳大学生命科学院;",国际病毒学杂志,肠道腺病毒;分子流行病学;基因进化分析;,,2014,21,2
gdyx201515052,3,"ISTIC,PKU",地佐辛对小儿丙泊酚-瑞芬太尼静脉全麻苏醒期躁动的影响,,马星钢[1];颜学滔[2];孟利刚[1];,[1]广东省深圳市儿童医院麻醉科 518000;[2]广东省深圳市宝安区妇幼保健院麻醉科 518000;,广东医学,地佐辛;全身麻醉;苏醒期;躁动;小儿;,,2015,36,15
tlsjyyj201411082,0,"ISTIC,PKU",心理干预对老年患者术前情绪、睡眠及效能感的影响,10.3969/j.issn.1672-9676.2014.11.82,谢小玲;刘涛;,,护理实践与研究,心理干预;老年患者;情绪状态;睡眠状态;效能感;,,2014,,11
zgyxyxxzz201609005,1,"ISTIC,PKU",磁共振体素内不相干运动成像在大鼠肝纤维化模型中的应用,10.3969/j.issn.1005-5185.2016.09.005,胡根文[1];全显跃[2];Queenie Chan[3];李余发[4];林婷[2];史达[2];,[1]深圳市宝安区妇幼保健院影像中心 广东深圳518133;[2]南方医科大学珠江医院影像中心 广东广州 510282;[3]飞利浦医疗保健事业部 香港999077;[4]南方医科大学珠江医院病理科 广东广州510282;,中国医学影像学杂志,"肝硬化;磁共振成像,弥散;扩散加权成像;病理学;疾病模型,动物;大鼠,Sprague-Dawley;",R-33  R445.2,2016,24,9
zgzyyx201503015,3,"ISTIC,PKU",溶剂解吸－气相色谱法测定工作场所空气中异丙醇方法改进,10.11763/j.issn.2095-2619.2015.03.014,李行方;尹江伟;付斌;徐小作;吴礼康;,,中国职业医学,异丙醇;气相色谱法;溶剂解吸;方法改进;工作场所;,R134+.4,2015,,3
shandyy201512031,3,"ISTIC,PKU",复发性流产、原发不孕患者宫腔镜检查结果对比分析,10.3969/j.issn.1002-266X.2015.12.026,李慧;陆洋;李晓红;樊李平;李瑾;,,山东医药,不孕症;复发性流产;宫腔镜;,R711.6  R714.2,2015,,12
zgkf201406015,6,"ISTIC,PKU",放射式冲击波治疗桡骨茎突狭窄性腱鞘炎的疗效观察,10.3870/zgkf.2014.06.013,刘丽明;尚鸿生;郑燕宇;,,中国康复,腱鞘炎;放射式冲击波;封闭疗法;,R49  R686.3,2014,,6
zhcsyx201505025,2,"ISTIC,PKU",超声诊断孕11~13+6周胎儿颅脑畸形的应用价值,10.3760/cma.j.issn.1004-4477.2015.05.023,徐英;林小影;孟卓;汪云;张彦华;邹娅芳;周刚;陈超;,,中华超声影像学杂志,,,2015,,5
zhek201608008,0,"ISTIC,PKU",基于智能手机应用软件拍照监测对新生儿高胆红素血症随访的意义,10.3760/cma.j.issn.0578-1310.2016.08.008,容志惠[1];罗芳[2];马丽亚[3];陈玲[1];吴莉[1];刘伟[1];杜立中[2];罗小平[1];,"[1]华中科技大学同济医学院附属同济医院新生儿科, 武汉,430030;[2]浙江大学医学院附属儿童医院新生儿科;[3]深圳市宝安区妇幼保健院新生儿科;",中华儿科杂志,"婴儿,新生;高胆红素血症;胆红素;",,2016,54,8
zgetbjzz201609032,2,"ISTIC,PKU",学龄前流动儿童龋齿的影响因素分析,10.11852/zgetbjzz2016-24-09-32,王春丽[1];韩煊[2];夏欣[1];,"[1]深圳市松岗预防保健所,广东深圳,518105;[2]深圳市宝安区妇幼保健院,广东深圳,518133;",中国儿童保健杂志,龋齿;流动儿童;抚养人;口腔保健行为;,R179,2016,24,9
zgjhsyxzz201607011,0,"ISTIC,PKU",孕早中期血清学检测指标联合筛查胎儿唐氏综合征的应用探讨,10.3969/j.issn.1004-8189.2016.07,陈熙;肖克林;熊礼宽;梁卉;邵聪文;蓝慧娟;,,中国计划生育学杂志,血清学筛查;联合筛查;产前诊断;唐氏综合征;,,2016,24,7
zgzyjz201601043,4,"ISTIC,PKU",平乐正骨配合撬拨复位髓内针固定治疗儿童不稳定尺桡骨骨折临床观察,10.3969/j.issn.1004-745X.2016.01.043,夏玉礼;马长生;苏驰;徐广建;,,中国中医急症,儿童;闭合复位;尺桡骨干骨折;骨折内固定术;,R274.1,2016,25,1
zgqkyx201619014,0,"ISTIC,PKU",血清S100B蛋白水平对子痫前期患者的临床意义研究,10.3969/j.issn.1007-9572.2016.19.014,张燕[1];任利容[1];曾爱生[2];于燕[1];王珊[1];,"[1]518100,广东省深圳市宝安区妇幼保健院产科;[2]东莞市厚街医院神经外科;",中国全科医学,先兆子痫;S100B蛋白;临床意义;,R714.24,2016,19,19
zhfck201606014,0,"ISTIC,PKU",褪黑素受体1B基因rs10830962位点单核苷酸多态性与妊娠期糖尿病发病的关系,10.3760/cma.j.issn.0529-567x.2016.06.012,许恬怡[1];陈焱[1];施怡如[1];刘云[2];于燕[2];朱爱琳[1];谢翠[2];张燕[2];任利容[2];,[1]200032上海交通大学附属国际和平妇幼保健院产科;[2]深圳市宝安区妇幼保健院产科;,中华妇产科杂志,,,2016,51,6
syyfyx201410001,4,"ISTIC,PKU",使用糖皮质激素对手足口病病情影响的回顾性队列研究,10.3969/j.issn.1006-3110.2014.10.001,吴泰顺[1];张宝莉[2];汪保国[2];,"[1]深圳市宝安区疾病预防控制中心现场流行病学研究室,广东深圳,518101;[2]广东药学院公共卫生学院;",实用预防医学,手足口病;糖皮质激素;队列研究;病情评分;,R512.5,2014,21,10
shzjzz201602010,5,"ISTIC,PKU",头针配合背俞穴埋线治疗中风恢复期失眠症疗效观察,10.13460/j.issn.1005-0957.2016.02.0157,许倩[1];占大权[2];黄飞霞[3];,"[1]深圳市宝安区福永人民医院,深圳,518103;[2]深圳市宝安区中医院,深圳,518133;[3]香港大学深圳医院,深圳,518053;",上海针灸杂志,"头针;穴,背俞;埋线;中风并发症;失眠症;",R246.6,2016,35,2
